id,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,valence
P24.40,-0.0424991088344555,-0.0005900737923241,0.0,0.0,0.0,0.0,0.100471946345535,0.022025528442215,0.433006075135375,0.904247517109813,18.1336555793821,231.040909760446,positive
P18.27,-0.0402885571957125,0.0074234341236997,0.0007757676175147,0.0007757676175147,0.0007757676175147,0.0007757676175147,0.008950114893607,0.0039168138428717,0.0133878842284294,0.116351493616891,-5.11601843107078,330.23369903463,neutral
P9.34,-0.058760242935712,-0.0015238354031242,0.0,0.0,0.0,0.0,0.0622588579629036,0.0530918106457515,0.0734025012211055,0.622588579629036,-29.3849722233629,200.200378868182,positive
P22.43,0.185605708771449,-0.0021154942649013,0.0,0.0,0.0,0.0,0.0877563058774632,0.034772566569773,0.190676332098354,1.22858828228448,3.20092412886453,233.466863311516,positive
P9.11,-0.014797053747539,-0.0006464030039453,0.0,0.0,0.0,0.0,0.0551578981353134,0.043636833998604,0.106708921015173,0.551578981353134,1.51802777663711,215.035288868182,neutral
P11.17,-0.0235171106702344,6.39913102555799e-06,2.56682862013005e-07,2.56682862013005e-07,2.56682862013005e-07,2.56682862013005e-07,0.0457665641300863,0.0280808928523564,0.0933236213557987,0.549198769561036,6.02108620120877,143.368183251951,positive
P18.144,-0.0168481738416614,-0.0001237148485104,0.0,0.0,0.0,0.0,0.0133191108957542,0.0114622309135235,0.0167414029264968,0.0532764435830167,-16.1470184310708,317.226651256852,positive
NS2.13,0.0242780845132734,-0.0004107502169121,0.000191599109293,0.000191599109293,0.000191599109293,0.000191599109293,0.141385367958734,0.0846271765276197,0.16793371569254,1.97939515142227,6.39057606089919,43.9301127077168,positive
P11.6,-0.0235171106702344,6.39913102555799e-06,2.56682862013005e-07,2.56682862013005e-07,2.56682862013005e-07,2.56682862013005e-07,0.0937459153213605,0.0673103130771892,0.124904453276375,0.374983661285442,11.9460862012088,143.114022140839,negative
P20.25,-0.0068530606104061,0.0006917443192658,7.01094065041437e-05,7.01094065041437e-05,7.01094065041437e-05,7.01094065041437e-05,0.0475480703036829,0.0205877402202188,0.151695882414688,0.380384562429463,25.4954432686824,798.327863306302,positive
P24.55,0.0795949729825324,-0.0067908414775443,0.0,0.0,0.0,0.0,0.263887359793106,0.144898525541016,0.416208371665909,1.05554943917242,21.1416555793821,230.774327538224,positive
P20.74,0.0621110084085626,0.0020565585589665,0.0,0.0,0.0,0.0,0.0513862672389674,0.0173274212333813,0.0962932590719249,0.668021474106576,0.84544326868243,796.557018861857,positive
P2.20,-0.03132747695044,0.0003939036992712,0.0,0.0,0.0,0.0,0.10075801864943,0.0500934244606646,0.272018145596378,1.20909622379316,25.2781806155902,642.28535028371,neutral
NS3.26,-0.0453739222728494,-0.0006923114683048,0.0,0.0,0.0,0.0,0.256796283374538,0.0358967149099115,0.397228012637655,1.79757398362177,-10.2468926297828,42.7727755286257,positive
P10.10,-0.0001679305408803,0.0007327718618189,0.0003706894914631,0.0003706894914631,0.0003706894914631,0.0003706894914631,0.0757434507207611,0.0307186507228193,0.349271516613601,0.908921408649133,9.0170853767267,84.4682865363825,neutral
P6.16,0.0194482920538732,0.0012401297757764,0.0003206290161247,0.0003206290161247,0.0003206290161247,0.0003206290161247,0.0656166654880504,0.0293557946143026,0.121194525632109,0.524933323904403,5.85089815728972,232.834548567201,neutral
P2.34,-0.0003217633620032,0.0003696422206393,0.0,0.0,0.0,0.0,0.39313177144044,0.215536955216512,0.88124910249367,1.57252708576176,17.5901806155902,642.29207028371,neutral
P20.76,-0.0101243523808777,0.0001859736306471,7.64131671421689e-05,7.64131671421689e-05,7.64131671421689e-05,7.64131671421689e-05,0.0167847947166908,0.0106015883584367,0.021305922374662,0.167847947166908,-22.3705567313176,797.484516639635,negative
P15.3,-0.0244963281986471,6.39913102896345e-06,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,0.167354377236182,0.126424017688816,0.20842630474833,1.00412626341709,6.01912414077849,247.442007682585,positive
NS4.4,-0.0613892062696127,0.0001556725912834,4.49190285572021e-05,4.49190285572021e-05,4.49190285572021e-05,4.49190285572021e-05,0.0028721040059645,0.0001015758239807,0.0046868112366374,0.0516978721073619,-16.11810436364,689.40116221705,neutral
P22.53,0.284468174864431,-0.0040040085734164,0.0,0.0,0.0,0.0,0.195804033981924,0.0587567709611642,0.45040865823701,1.95804033981924,2.25292412886452,231.563503311516,positive
P9.18,0.0603186381279903,0.042018260216686,0.0062248306258306,0.0062248306258306,0.0062248306258306,0.0062248306258306,0.0857049362300015,0.0234623262144641,0.578095925460409,0.942754298530017,-20.1679722233629,212.80486664596,neutral
P14.32,-0.0274181162926792,-0.0006539544814773,0.0,0.0,0.0,0.0,0.0646159259653984,0.0104999122377257,0.154023093116767,0.77539111158478,5.90468433663374,66.2846751446299,negative
P21.36,-0.0016662496205676,6.39913102455968e-06,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,0.216761320124848,0.0187317810338441,1.00725404818678,1.95085188112363,36.4395358144583,1140.1503659298,neutral
P20.3,-0.026953671544547,0.0010070927853938,0.000111888924482,0.000111888924482,0.000111888924482,0.000111888924482,0.0447171406472797,0.0049929277237372,0.175544089828898,0.402454265825517,21.5894432686824,798.46516108408,positive
P13.1,-0.0315915845582343,-0.0238366274442877,0.0,0.0,0.0,0.0,0.508597057603083,0.270674759705877,0.756982380117227,3.56017940322158,14.6891346590942,323.792620002163,negative
P8.6,0.0710983676977508,-0.0005488415302084,0.0,0.0,0.0,0.0,0.0560076475854633,0.0202351190000431,0.0917416669180645,0.784107066196487,-4.76980062614714,74.1742953657019,neutral
P9.16,0.284571359656617,0.0064774394349007,0.0009095685948474,0.0009095685948474,0.0009095685948474,0.0009095685948474,0.0895286660300638,0.0573912959112239,0.148808858184776,0.984815326330702,-1.85497222336288,215.092267757071,positive
P20.58,0.0899666727186416,-0.0029859134635779,0.0,0.0,0.0,0.0,0.0013951771214787,0.0012538206339375,0.0015502132691045,0.0069758856073937,-27.8775567313176,796.638157750746,neutral
P14.47,-0.0248935144365234,0.0002897424226949,0.0,0.0,0.0,0.0,0.0216705164745026,0.005328535300392,0.0387852475807772,0.281716714168534,-7.06431566336626,66.3061851446299,positive
P18.134,-0.006421130813143,0.0013732119836896,0.0001369158569605,0.0001369158569605,0.0001369158569605,0.0001369158569605,0.0629614490450432,0.0066808468322945,0.559487444716846,0.755537388540519,-22.2650184310708,330.960837923519,positive
S9.3,0.385725642736215,0.466137285900306,0.0294218966970827,0.0294218966970827,0.0294218966970827,0.0294218966970827,0.529561121480707,0.108494544293389,1.09931957696118,3.17736672888424,-0.981820129453524,239.626846282994,negative
P23.61,-0.0224015295860274,0.000800993281441,0.0,0.0,0.0,0.0,0.0521359669489573,0.0258491598855902,0.0899285461694909,0.625631603387487,-2.95213694700979,227.541106148649,positive
P8.8,-0.0331671649986839,0.0001096364988636,1.07548562920854e-05,1.07548562920854e-05,1.07548562920854e-05,1.07548562920854e-05,0.0738979767437488,0.0214391749715202,0.211140888925437,0.886775720924986,8.25219937385286,74.6405042545907,positive
P14.1,-0.033198996590078,-0.0011216565827868,0.0,0.0,0.0,0.0,0.0677656738876547,0.0363393260563626,0.187899106229909,0.948719434427166,-9.28231566336626,65.9709895890743,positive
NS3.31,-0.0605646698960422,0.0012165740994487,0.0003225278806052,0.0003225278806052,0.0003225278806052,0.0003225278806052,0.110682945260761,0.0380154274950131,0.253700368658349,1.54956123365065,-2.30789262978277,43.1790477508479,positive
P18.12,-0.0180561912694133,-0.0007264125423543,0.0001946947176329,0.0001946947176329,0.0001946947176329,0.0001946947176329,0.0202109473830911,0.0098247706117327,0.0278368339314308,0.282953263363276,15.1469815689292,330.491055701296,positive
P1.5,-0.0126366838310128,4.69666627706849e-05,0.0,0.0,0.0,0.0,0.0314016273719401,0.0044251298961122,0.0649754089441282,0.345417901091341,11.4366099831197,414.3462937447,positive
P19.16,-0.0268808333381802,-0.0009721668460601,0.0001704978263091,0.0001704978263091,0.0001704978263091,0.0001704978263091,0.0032913552685218,0.0027595217902168,0.0041476071685928,0.0098740658055654,-8.61273689897352,328.569401514674,positive
P23.16,0.0545292953186425,-0.0026331825501222,0.0,0.0,0.0,0.0,0.0435478139073094,0.0254397520419609,0.0787333592730086,0.522573766887713,12.9878630529902,226.437728370871,neutral
P20.66,-0.0207055460687769,4.68147265144377e-06,0.0,0.0,0.0,0.0,0.030172368725813,0.0164952419115661,0.0577280173499972,0.271551318532317,14.2184432686824,798.323299972968,positive
P7.19,-0.0022707853049255,0.0035664771388817,0.0004630940955515,0.0004630940955515,0.0004630940955515,0.0004630940955515,0.13127378866365,0.0198556531881859,0.477186715070039,1.44401167530015,4.35452414352277,175.918492658117,positive
P20.111,-0.0193647410241878,-0.0001522660367907,0.0,0.0,0.0,0.0,0.0150826270125488,0.0066458866506303,0.0212261243575016,0.180991524150585,19.4054432686824,794.366352195191,positive
P11.5,0.0938081313194773,-0.0019586187485029,0.000252668960717,0.000252668960717,0.000252668960717,0.000252668960717,0.0853561166487503,0.0467834479991592,0.139904334933132,0.853561166487503,2.65708620120877,143.172272140839,neutral
P9.9,-0.042810638008308,-0.0005249897276484,0.0001934395484659,0.0001934395484659,0.0001934395484659,0.0001934395484659,0.125491534556644,0.0306411047798909,0.348647376949178,1.38040688012308,-0.996972223362889,216.081294423737,negative
P5.25,-0.0261864898296561,6.39913102910385e-06,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,0.0354297874903153,0.0294300265283743,0.039209664506835,0.389727662393469,9.28069758208305,153.602053475704,positive
P14.74,-0.03351339900743,-0.0007229707966075,0.0,0.0,0.0,0.0,0.0598725852948372,0.037073102513687,0.12088085646095,0.838216194127721,9.88368433663373,65.5024118112966,positive
S9.11,0.0160261538111068,0.0090999808991638,0.001006447927537,0.001006447927537,0.001006447927537,0.001006447927537,0.144058331705653,0.0129069082477923,0.401937202574275,1.87275831217349,5.13317987054647,240.497974060771,positive
P2.24,0.0277426208706056,-0.0044750807121832,0.0,0.0,0.0,0.0,0.539617746462831,0.290064839420743,1.01993267316287,1.61885323938849,7.75918061559021,641.531609172599,negative
P10.36,-0.0013986268386238,0.0006345998582519,7.0512386040074e-05,7.0512386040074e-05,7.0512386040074e-05,7.0512386040074e-05,0.070980383051305,0.0541122994790018,0.087454023129386,0.780784213564354,8.0270853767267,84.4035087586047,positive
P18.3,0.179773913199463,0.0835228866495745,0.001624746307459,0.0066246244344775,0.0041246853709682,0.0082493707419365,0.0474450431699206,0.0071000366695529,0.0795150810559464,0.616785561208968,-13.2110184310708,329.963015701297,neutral
P14.56,-0.0216820349893349,-0.0002195384442653,0.0001713361074902,0.0001713361074902,0.0001713361074902,0.0001713361074902,0.0395873192494976,0.0156538183070279,0.107078870716039,0.435460511744473,4.51368433663374,65.5335895890743,positive
P14.9,-0.0036635385933448,-3.41063394764634e-05,0.000116715829858,0.000116715829858,0.000116715829858,0.000116715829858,0.0710552847479437,-0.0010308606630859,0.462401384741352,0.923718701723268,-3.72831566336626,66.3134029224077,positive
P20.24,-0.0101243523808777,0.0001859736306471,7.64131671421689e-05,7.64131671421689e-05,7.64131671421689e-05,7.64131671421689e-05,0.0167847947166908,0.0106015883584367,0.021305922374662,0.167847947166908,-22.3705567313176,797.484516639635,negative
P23.26,0.016604796058572,0.0009630614118199,0.000170862173082,0.000170862173082,0.000170862173082,0.000170862173082,0.17733182671739,0.0204562703591636,0.521275003212519,1.41865461373912,-15.8051369470098,226.104453926427,positive
P6.64,-0.0068775974096174,-0.0047786249833881,0.0,0.0,0.0,0.0,0.218757999449011,0.0301271885285912,0.902002302689549,1.75006399559209,-7.19810184271029,232.265060789423,positive
P14.18,-0.0403079704781634,0.0006206961158652,6.54832721297705e-05,6.54832721297705e-05,6.54832721297705e-05,6.54832721297705e-05,0.0286158584734997,0.012281940776942,0.0420522999026738,0.372006160155495,9.90968433663375,66.2721807001854,positive
P14.80,-0.0302965777177484,-0.0004458676647046,8.23166021389992e-05,8.23166021389992e-05,8.23166021389992e-05,8.23166021389992e-05,0.053189978272776,0.024546490135078,0.086987372479776,0.638279739273311,7.82768433663374,65.9788118112966,positive
S7.10,-0.103165106539813,0.167723585118101,0.0040805238241356,0.0080396511437027,0.0054395469392524,0.0163186408177575,0.440990809417905,0.275536263598067,0.545140396578025,2.64594485650743,8.66868689246098,165.44379662606,positive
P24.23,-0.0421534267362338,-0.0852976310217621,0.0,0.0,0.0,0.0,0.228749918778388,0.0135654605869668,0.505498205049882,1.14374959389194,1.4006555793821,231.097017538224,positive
P3.7,-0.010936796244766,-0.0044753516513564,0.0,0.0,0.0,0.0,0.335185608628891,0.0241595461982376,0.510918491109129,1.67592804314446,-5.22579685929982,163.098927638732,positive
P15.50,0.020992948256566,0.0029591936552261,0.0002859584303654,0.0002859584303654,0.0002859584303654,0.0002859584303654,0.111505520809697,0.0262742480087678,0.426402708900091,1.44957177052606,0.251124140778487,247.24108323814,positive
P9.28,-0.0216856503404002,0.0003392128136941,0.0,0.0,0.0,0.0,0.0477981910044164,0.031419292158257,0.0729939528474633,0.477981910044164,10.0470277766371,215.981272201515,positive
P22.45,-0.104549126996817,0.610581919273379,0.0,0.0,0.0,0.0,0.281583106031494,0.0808227539600071,0.583152153395161,1.97108174222046,-6.79807587113547,233.633226644849,positive
P20.16,-0.0082008986339274,-0.0009275294387523,0.0,0.0,0.0,0.0,0.136786192894112,0.0180114042376129,0.427500629154363,1.36786192894112,13.0004432686824,796.829446639635,neutral
P18.101,-0.0021121298675404,-0.0001695482937283,0.0001111609884579,0.0001111609884579,0.0001111609884579,0.0001111609884579,0.0201320373914048,0.006418853184008,0.0382772808156485,0.241584448696858,7.61898156892921,328.821126812408,positive
P24.58,0.0194187422229641,0.0012713537620282,0.0,0.0,0.0,0.0,0.0150815798384018,0.0101006281657869,0.0321629179995892,0.180978958060821,14.3186555793821,231.173759760446,positive
NS2.17,0.231573867676979,0.0255654585100926,0.0008607127770703,0.0041739904791646,0.0025173516281175,0.005034703256235,0.109571385850239,0.0910322924653358,0.13512751249905,1.53399940190334,2.35557606089918,44.0075182632723,negative
P4.14,-0.108312878003336,-0.007421893243173,0.0042310538412807,0.0042310538412807,0.0042310538412807,0.0042310538412807,0.635437002785828,0.336243306544602,0.847504575043578,1.90631100835749,6.79350674896504,199.149704551198,negative
P6.51,-0.0048301554943814,0.0001348004004112,0.0,0.0,0.0,0.0,0.0366740372493037,0.0069139457374984,0.15647865467457,0.366740372493037,2.28589815728972,232.690265233867,positive
P8.7,0.125683847691166,0.0511363805003905,0.0,0.0,0.0,0.0,0.0390032451823105,0.0279626423990753,0.0580820126706521,0.546045432552347,-2.89580062614714,74.6650775879241,negative
P20.68,-0.0082008986339274,-0.0009275294387523,0.0,0.0,0.0,0.0,0.0914657790262689,-0.0195734618449161,0.427500629154363,1.73784980149911,13.0004432686824,796.829446639635,neutral
P18.103,-0.0080088177847612,0.0003669409261381,4.60773942289928e-05,4.60773942289928e-05,4.60773942289928e-05,4.60773942289928e-05,0.140289546115394,0.017514284188942,0.364642768486163,1.82376409950012,-6.85901843107078,330.395384590185,positive
P8.40,-0.0221359767859065,-0.0043078564915319,0.0,0.0,0.0,0.0,0.118496868863365,0.021475116940818,0.488055791380524,1.18496868863365,-24.1228006261471,74.3366431434796,neutral
P22.6,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.104826269305015,0.0836679011261356,0.125984637483893,0.209652538610029,-0.0550758711354717,233.435152200405,positive
P22.60,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.322201091517167,0.163370643684967,0.618890291554313,0.966603274551502,4.89192412886453,233.512759978183,positive
P13.17,-0.0207217598509167,7.49580073856409e-05,0.0,0.0,0.0,0.0,0.188664131242682,0.0291330964113387,0.431660054421047,1.69797718118414,-1.92086534090585,324.488264446608,neutral
P10.41,0.0189603995019065,0.0011193676027512,0.0,0.0,0.0,0.0,0.0620252730533402,0.0502848477784134,0.0798156173648497,0.868353822746762,4.0230853767267,84.4028732030492,positive
P18.110,-0.0339877322363125,0.001030750845651,0.0001663998463628,0.0001663998463628,0.0001663998463628,0.0001663998463628,0.497766107741347,0.384986575275611,0.655455718084197,2.98659664644808,-13.9890184310708,331.159473479074,positive
P15.36,-0.0244963281986471,6.39913102896345e-06,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,0.339190146812427,0.0516761322840625,1.28873527015892,4.07028176174913,11.6341241407785,246.185202127029,neutral
NS3.48,0.121808841672154,0.0005385725373813,0.0001287215034491,0.0001287215034491,0.0001287215034491,0.0001287215034491,0.1819551727134,0.137594918994785,0.335422139797979,2.3654172452742,-2.19089262978277,42.7313666397368,negative
P14.14,-0.0443651300734876,-3.8465289014637e-05,0.0,0.0,0.0,0.0,0.0600198397539601,0.0389599562610925,0.0953733891349118,0.840277756555442,-2.58231566336626,66.3003007001854,positive
P24.20,-0.0649216659883639,-5.44272614275857e-06,0.0,0.0,0.0,0.0,0.127657617359018,0.0574819054448184,0.549953351768271,1.27657617359018,-12.5363444206179,228.541131982668,positive
